Suburb,Rooms,Type,Price,Postcode,Car,BuildingArea,YearBuilt,Regionname,zipcode,airbnb_record_count,airbnb_daily_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_daily_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
Albert Park,3,t,1550000.0,3206.0,2.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1800000.0,3206.0,1.0,159.0,1996.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1800000.0,3206.0,1.0,159.0,1996.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,h,2120000.0,3206.0,1.0,107.0,1900.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,h,2120000.0,3206.0,1.0,107.0,1900.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1800000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1800000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1800000.0,3206.0,1.0,122.0,1900.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1800000.0,3206.0,1.0,122.0,1900.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,h,1810000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,h,1810000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,5,h,2100000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,5,h,2100000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1300000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1300000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1370000.0,3206.0,2.0,85.0,2000.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1370000.0,3206.0,2.0,85.0,2000.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,h,1000000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,h,1000000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,h,1322500.0,3206.0,0.0,98.0,1890.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,h,1322500.0,3206.0,0.0,98.0,1890.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,h,1562500.0,3206.0,0.0,83.0,1890.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,h,1562500.0,3206.0,0.0,83.0,1890.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,2000000.0,3206.0,1.0,147.0,1900.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,2000000.0,3206.0,1.0,147.0,1900.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1900000.0,3206.0,0.0,,1900.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1900000.0,3206.0,0.0,,1900.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,u,647000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,u,647000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,2100000.0,3206.0,1.0,123.0,1900.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,2100000.0,3206.0,1.0,123.0,1900.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,2000000.0,3206.0,1.0,131.0,1890.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,2000000.0,3206.0,1.0,131.0,1890.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,1,u,442500.0,3206.0,0.0,34.0,1970.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,1,u,442500.0,3206.0,0.0,34.0,1970.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,h,1340000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,h,1340000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1801000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1801000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1532000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1532000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,4,h,2140000.0,3206.0,1.0,145.0,1880.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,4,h,2140000.0,3206.0,1.0,145.0,1880.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,h,1750000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,h,1750000.0,3206.0,1.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,2,h,980000.0,3206.0,0.0,68.0,1890.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,2,h,980000.0,3206.0,0.0,68.0,1890.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,2030000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,2030000.0,3206.0,0.0,,,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,3,h,1740000.0,3206.0,2.0,134.0,1890.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,3,h,1740000.0,3206.0,2.0,134.0,1890.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Albert Park,1,h,985000.0,3206.0,0.0,54.0,1900.0,Southern Metropolitan,3206.0,50.0,223.42,,,152.5,,
Albert Park,1,h,985000.0,3206.0,0.0,54.0,1900.0,Southern Metropolitan,3206.0,72.0,233.58333333333334,1187.4,3734.0,180.0,900.0,3209.0
Alphington,4,h,2000000.0,3078.0,4.0,263.0,1930.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,4,h,2000000.0,3078.0,4.0,263.0,1930.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,3,h,1110000.0,3078.0,2.0,,2013.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,3,h,1110000.0,3078.0,2.0,,2013.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,3,h,1492000.0,3078.0,2.0,,,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,3,h,1492000.0,3078.0,2.0,,,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,4,h,1717500.0,3078.0,1.0,203.0,1925.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,4,h,1717500.0,3078.0,1.0,203.0,1925.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,2,u,525500.0,3078.0,1.0,60.0,1960.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,2,u,525500.0,3078.0,1.0,60.0,1960.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,2,t,805000.0,3078.0,3.0,140.0,2004.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,2,t,805000.0,3078.0,3.0,140.0,2004.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,2,u,465000.0,3078.0,1.0,,,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,2,u,465000.0,3078.0,1.0,,,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,3,h,2000000.0,3078.0,2.0,,,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,3,h,2000000.0,3078.0,2.0,,,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,3,h,1540000.0,3078.0,2.0,,,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,3,h,1540000.0,3078.0,2.0,,,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,2,u,820000.0,3078.0,1.0,,,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,2,u,820000.0,3078.0,1.0,,,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,4,h,1830000.0,3078.0,2.0,112.0,1970.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,4,h,1830000.0,3078.0,2.0,112.0,1970.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,4,h,2100000.0,3078.0,2.0,271.0,2008.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,4,h,2100000.0,3078.0,2.0,271.0,2008.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,3,h,865000.0,3078.0,1.0,131.0,2010.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,3,h,865000.0,3078.0,1.0,131.0,2010.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,2,u,390000.0,3078.0,1.0,60.0,1960.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,2,u,390000.0,3078.0,1.0,60.0,1960.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,2,t,650000.0,3078.0,0.0,,,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,2,t,650000.0,3078.0,0.0,,,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,2,u,512000.0,3078.0,1.0,61.0,1965.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,2,u,512000.0,3078.0,1.0,61.0,1965.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,3,h,1165000.0,3078.0,2.0,,,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,3,h,1165000.0,3078.0,2.0,,,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,4,h,1900000.0,3078.0,2.0,272.0,1930.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,4,h,1900000.0,3078.0,2.0,272.0,1930.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,3,h,1485000.0,3078.0,0.0,,,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,3,h,1485000.0,3078.0,0.0,,,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Alphington,4,h,1950000.0,3078.0,3.0,210.0,1920.0,Northern Metropolitan,3078.0,38.0,108.26315789473684,,,74.5,,
Alphington,4,h,1950000.0,3078.0,3.0,210.0,1920.0,Northern Metropolitan,3078.0,36.0,114.30555555555556,605.0,2233.875,82.0,395.0,1850.0
Altona,3,h,520000.0,3018.0,1.0,242.0,2015.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,520000.0,3018.0,1.0,242.0,2015.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,5,h,1525000.0,3018.0,3.0,268.0,2005.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,5,h,1525000.0,3018.0,3.0,268.0,2005.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,t,720000.0,3018.0,2.0,125.0,2013.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,t,720000.0,3018.0,2.0,125.0,2013.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,1120000.0,3018.0,2.0,120.0,1930.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,1120000.0,3018.0,2.0,120.0,1930.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,4,h,780000.0,3018.0,4.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,4,h,780000.0,3018.0,4.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,4,h,1780000.0,3018.0,6.0,220.0,1962.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,4,h,1780000.0,3018.0,6.0,220.0,1962.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,u,630000.0,3018.0,2.0,94.0,1955.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,u,630000.0,3018.0,2.0,94.0,1955.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,406000.0,3018.0,1.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,406000.0,3018.0,1.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,660000.0,3018.0,1.0,123.0,1955.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,660000.0,3018.0,1.0,123.0,1955.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,683500.0,3018.0,1.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,683500.0,3018.0,1.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,580000.0,3018.0,1.0,93.0,1988.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,580000.0,3018.0,1.0,93.0,1988.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,1335000.0,3018.0,4.0,22.0,1953.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,1335000.0,3018.0,4.0,22.0,1953.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,t,800000.0,3018.0,2.0,,1997.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,t,800000.0,3018.0,2.0,,1997.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,510000.0,3018.0,1.0,76.0,1990.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,510000.0,3018.0,1.0,76.0,1990.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,4,h,1070000.0,3018.0,2.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,4,h,1070000.0,3018.0,2.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,425000.0,3018.0,2.0,57.0,1980.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,425000.0,3018.0,2.0,57.0,1980.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,u,605000.0,3018.0,2.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,u,605000.0,3018.0,2.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,t,705000.0,3018.0,2.0,152.0,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,t,705000.0,3018.0,2.0,152.0,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,391000.0,3018.0,1.0,65.0,1965.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,391000.0,3018.0,1.0,65.0,1965.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,440000.0,3018.0,1.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,440000.0,3018.0,1.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,4,h,845000.0,3018.0,2.0,130.0,1950.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,4,h,845000.0,3018.0,2.0,130.0,1950.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,t,743000.0,3018.0,2.0,176.0,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,t,743000.0,3018.0,2.0,176.0,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,u,730000.0,3018.0,1.0,141.0,2014.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,u,730000.0,3018.0,1.0,141.0,2014.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,635000.0,3018.0,4.0,,1960.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,635000.0,3018.0,4.0,,1960.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,620000.0,3018.0,1.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,620000.0,3018.0,1.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,447000.0,3018.0,1.0,77.0,1990.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,447000.0,3018.0,1.0,77.0,1990.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,u,730000.0,3018.0,1.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,u,730000.0,3018.0,1.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,678000.0,3018.0,2.0,87.0,1950.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,678000.0,3018.0,2.0,87.0,1950.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,u,580000.0,3018.0,1.0,76.0,2013.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,u,580000.0,3018.0,1.0,76.0,2013.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,712000.0,3018.0,2.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,712000.0,3018.0,2.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,840000.0,3018.0,2.0,136.0,1965.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,840000.0,3018.0,2.0,136.0,1965.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,980000.0,3018.0,2.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,980000.0,3018.0,2.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,t,605100.0,3018.0,0.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,t,605100.0,3018.0,0.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,880000.0,3018.0,1.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,880000.0,3018.0,1.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,u,577000.0,3018.0,1.0,113.0,2007.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,u,577000.0,3018.0,1.0,113.0,2007.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,4,h,1030000.0,3018.0,0.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,4,h,1030000.0,3018.0,0.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,u,605000.0,3018.0,2.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,u,605000.0,3018.0,2.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,753000.0,3018.0,2.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,753000.0,3018.0,2.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,h,857000.0,3018.0,1.0,100.0,1950.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,h,857000.0,3018.0,1.0,100.0,1950.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,1500000.0,3018.0,1.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,1500000.0,3018.0,1.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,u,730000.0,3018.0,1.0,3.0,2014.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,u,730000.0,3018.0,1.0,3.0,2014.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,900000.0,3018.0,4.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,900000.0,3018.0,4.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,3,h,740000.0,3018.0,2.0,,,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,3,h,740000.0,3018.0,2.0,,,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,4,h,931000.0,3018.0,3.0,,1970.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,4,h,931000.0,3018.0,3.0,,1970.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona,2,h,535600.0,3018.0,1.0,91.0,1996.0,Western Metropolitan,3018.0,26.0,88.0,,,80.0,,
Altona,2,h,535600.0,3018.0,1.0,91.0,1996.0,Western Metropolitan,3018.0,11.0,80.0,732.5,1550.5,75.0,732.5,1550.5
Altona North,5,h,1085000.0,3025.0,6.0,251.0,1965.0,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,5,h,1085000.0,3025.0,6.0,251.0,1965.0,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,3,h,781000.0,3025.0,2.0,117.0,1970.0,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,3,h,781000.0,3025.0,2.0,117.0,1970.0,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,3,h,750000.0,3025.0,3.0,,,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,3,h,750000.0,3025.0,3.0,,,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,2,t,421000.0,3025.0,1.0,77.0,2009.0,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,2,t,421000.0,3025.0,1.0,77.0,2009.0,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,3,h,1405000.0,3025.0,3.0,,,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,3,h,1405000.0,3025.0,3.0,,,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,3,h,683000.0,3025.0,2.0,167.0,1967.0,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,3,h,683000.0,3025.0,2.0,167.0,1967.0,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,3,h,623000.0,3025.0,3.0,,,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,3,h,623000.0,3025.0,3.0,,,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,3,h,720000.0,3025.0,1.0,130.0,2012.0,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,3,h,720000.0,3025.0,1.0,130.0,2012.0,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,3,h,588000.0,3025.0,1.0,118.0,1970.0,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,3,h,588000.0,3025.0,1.0,118.0,1970.0,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,3,h,710000.0,3025.0,3.0,116.0,1960.0,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
Altona North,3,h,710000.0,3025.0,3.0,116.0,1960.0,Western Metropolitan,3025.0,9.0,113.33333333333333,,,60.0,,
Altona North,4,h,875000.0,3025.0,4.0,169.0,1965.0,Western Metropolitan,3025.0,8.0,114.25,,,55.0,,
